id,key,value,type
4684072868,name,Juan Vázquez de Coronado,regular
4684072869,historic,monument,regular
4684072869,name,Pbro Cecilio Umaña Fallas,regular
4684072870,historic,monument,regular
4684072870,name,Rafael Barroeta Baca,regular
4684072871,historic,monument,regular
4684072871,name,Reina Isabel La Católica,regular
4684079161,historic,monument,regular
4684079161,name,Gral José Joaquín Mora Porras,regular
4684082112,historic,monument,regular
4684082112,name,Juan Santamaría Rodríguez,regular
4684083192,historic,monument,regular
4684083192,name,Doctor Adolfo Carit Eva,regular
4684096293,historic,monument,regular
4684096293,name,Obispo Bernardo Augusto Thiel Hoffman,regular
4684102952,historic,monument,regular
4684102952,name,Monseñor Juan Gaspar Stork Werth,regular
4684105213,historic,monument,regular
4684105213,name,Lic. Mauro Fernández Acuña,regular
4684108500,historic,monument,regular
4684108500,name,Julia Lang Aguilar,regular
4684108501,historic,monument,regular
4684108501,name,Tomás Soley Güell,regular
4684108502,historic,monument,regular
4684108502,name,Joaquín García Monge,regular
4684108515,historic,monument,regular
4684108515,name,Doctor Ricardo Moreno Cañas,regular
4684121761,historic,monument,regular
4684121761,name,Fernando Baudrit Solera,regular
4684124031,historic,monument,regular
4684124031,name,Doctor Clodomiro Picado Twigth,regular
4684141144,historic,monument,regular
4684141144,name,Ing. Gastón Bartorelli Falugi,regular
4684143793,historic,monument,regular
4684143793,name,Doctor Máximo Terán Vals,regular
4684152613,historic,monument,regular
4684152613,name,Doctor Carlos Sáenz Herrera,regular
4684155696,historic,monument,regular
4684155696,name,Lic. Rodrigo Facio Brenes,regular
4684170294,historic,monument,regular
4684170294,name,Doctor José Da Silva Xavier,regular
4684206880,historic,monument,regular
4684206880,name,Bernardo O´Higgins,regular
4684216807,historic,monument,regular
4684216807,name,José Gervasio Artigas,regular
4684234881,historic,monument,regular
4684234881,name,Domingo Faustino Sarmiento,regular
4684255357,historic,monument,regular
4684255357,name,Gral Antonio Maceo Grajales,regular
4684260517,historic,monument,regular
4684260517,name,José Martí,regular
4684260518,historic,monument,regular
4684260518,name,Andrés Bello,regular
4684261158,historic,monument,regular
4684261158,name,José María Zeledón Brenes,regular
4684264238,historic,monument,regular
4684264238,name,Carlos Gardel,regular
4684270952,historic,monument,regular
4684270952,name,Rubén Darío,regular
4684273344,historic,monument,regular
4684273344,name,Almirante Cristóbal Colón,regular
4684380639,historic,monument,regular
4684380639,name,Daniel Oduber Quirós,regular
4684388141,historic,monument,regular
4684388141,name,Andrés Carnegie,regular
4684388142,amenity,fountain,regular
4684388142,name,Fuente del Caminante,regular
4684389959,historic,monument,regular
4684389959,name,A la Maternidad,regular
4684393551,historic,monument,regular
4684393551,name,Al Trabajador,regular
4684395131,historic,monument,regular
4684395131,name,A la Familia,regular
4684451474,name,Santa Marta,regular
4684451474,place,neighbourhood,regular
4684451475,name,Lourdes,regular
4684451475,place,neighbourhood,regular
4684846789,city,San Pablo,addr
4684846789,name,Centro Educativo Mundo Unido (CEMU),regular
4684846789,office,educational_institution,regular
4685445559,description,Travel Agency,regular
4685445559,email,info@costaricatravelsite.com,regular
4685445559,name,COSTA RICA TRAVEL SITE,regular
4685732789,street,Calle 39,addr
4685732789,email,infoyoses@hostelurbano.com,regular
4685732789,internet_access,wlan,regular
4685732789,en,Urbano Hostel Yoses,name
4685732789,phone,(506)22534130,regular
4685732789,tourism,hotel,regular
4687984589,amenity,cafe,regular
4687984589,name,Starbucks,regular
4687984589,en,Starbucks,name
4687984589,es,Starbucks,name
4689213712,amenity,clinic,regular
4689213712,name,Centro Medico Mansay,regular
4692922635,traffic_calming,bump,regular
4692922640,name,Centro de La Familia Cristiana,regular
4692922640,office,yes,regular
4692922641,traffic_calming,bump,regular
4692922642,traffic_calming,bump,regular
4692922643,traffic_calming,bump,regular
4692922644,barrier,wall,regular
4692924773,traffic_calming,bump,regular
4692924778,traffic_calming,bump,regular
4692928492,name,Panadería San Francisco,regular
4692928492,shop,bakery,regular
4692928493,highway,bus_stop,regular
4692930119,highway,bus_stop,regular
4693018491,man_made,water_well,regular
4695407639,city,Mata Redonda,addr
4695407639,housenumber,Oficentro Ejecutivo La Sabana de Edificio 4 de Piso 3 de Oficina 5,addr
4695407639,street,Calle 50,addr
4695407639,email,rsolanop@s3ingenieros.com,regular
4695407639,name,S3 Ingenieros,regular
4695407639,office,company,regular
4695407639,opening_hours,08:00-17:00,regular
4695407639,bitcoin,yes,payment
4695407639,smoking,no,regular
4695407640,city,Mata Redonda,addr
4695407640,housenumber,Oficentro Ejecutivo La Sabana de Edificio 4 de Piso 3 de Oficina 5,addr
4695407640,street,Calle 50,addr
4695407640,email,rsolano@solcopanels.com,regular
4695407640,name,SOLCO Solar Energy,regular
4695407640,office,company,regular
4695407640,opening_hours,08:00-17:00,regular
4695407640,bitcoin,yes,payment
4695407640,smoking,no,regular
4695640090,name,casa mia,regular
4695640090,en,my house,name
4695640090,tourism,alpine_hut,regular
4697834860,highway,traffic_signals,regular
4697834860,traffic_signals,signal,regular
4697983390,amenity,cafe,regular
4697983390,internet_access,wlan,regular
4697983390,en,Luv Burger,name
4697983390,opening_hours,Mo-Su 09:00-21:00,regular
4699966189,name,CONDOMINIO MONTESOL,regular
4699966189,es,CONDOMINIO MONTESOL,name
4699966189,tourism,guest_house,regular
4701758821,amenity,place_of_worship,regular
4701758821,name,Casa San Benito,regular
4701758821,religion,christian,regular
4701768131,country,CR,addr
4701768131,name,Urbanizacion Katsy,regular
4701768131,place,neighbourhood,regular
4701795937,city,San Pedro,addr
4701795937,postcode,11501,addr
4701795937,description,Centro de Derecho Ambiental y Recursos Naturales,regular
4701795937,lawyer,notary,regular
4701795937,name,CEDARENA,regular
4701795937,office,lawyer,regular
4701795937,opening_hours,8:00 - 16:00,regular
4701795937,website,www.cedarena.org/,regular
4702093472,city,San Jose,addr
4702093472,country,CR,addr
4702093472,housenumber,2,addr
4702093472,street,Calle 72,addr
4702093472,building,apartments,regular
4702093472,name,Condominios Danity,regular
4704543693,highway,bus_stop,regular
4704543693,name,Parada Parque las Crucitas,regular
4705573389,highway,rest_area,regular
4705573489,amenity,atm,regular
4705573489,operator,cobro,regular
4705716346,amenity,restaurant,regular
4705716346,cuisine,vegetarian,regular
4705716346,name,Vishnu,regular
4705720172,name,Costa Rica Travel in Paradise,regular
4705720172,shop,travel_agency,regular
4705735355,leisure,sauna,regular
4705735355,name,Sauna Gay,regular
4705964489,name,Aliss,regular
4705964489,es,Aliss,name
4705964489,shop,department_store,regular
4707104902,amenity,cafe,regular
4707104902,cuisine,ice_cream,regular
4707104902,name,Danoi,regular
4707546089,amenity,fast_food,regular
4707546089,en,La Ventanita Meraki,name
4710580857,amenity,university,regular
4710580857,ele,1,regular
4710580857,internet_access,wlan,regular
4710580857,ssid,EduRoam,internet_access
4710580857,name,Laboratorio de Ingeniería Química,regular
4710580857,operator,Escuela de Ingeniería Química,regular
4710580857,phone,5062511668950625116690,regular
4710580857,website,www.eiq.ucr.ac.cr,regular
4710580858,postcode,11501-2060,addr
4710580858,amenity,school,regular
4710580858,email,eiq@ucr.ac.cr,regular
4710580858,internet_access,wlan,regular
4710580858,ssid,EduRoam,internet_access
4710580858,level,5,regular
4710580858,name,Escuela de Ingeniería Química,regular
4710580858,en,School of Chemical Engineering,name
4710580858,es,Escuela de Ingeniería Química,name
4710580858,opening_hours,Mo-Fr 07:00-17:00,regular
4710580858,phone,(506)25116640,regular
4710580858,website,eiq.ucr.ac.cr,regular
4710580858,wheelchair,yes,regular
4710580859,amenity,university,regular
4710580859,internet_access,yes,regular
4710580859,ssid,EdoRoam,internet_access
4710580859,level,6,regular
4710580859,name,Laboratorio de Cómputo EIQ,regular
4710580859,operator,Escuela de Ingeniería Química,regular
4712036441,ele,3432,regular
4712036441,name,Volcán Irazú,regular
4712036441,natural,peak,regular
4712036442,name,Cerro Retes,regular
4712036442,natural,peak,regular
4712036443,ele,1079,regular
4712036443,name,Cerro Coyotes,regular
4712036443,natural,peak,regular
4712036444,name,Cerro Minas,regular
4712036444,natural,peak,regular
4712036445,name,Alto Tapezco,regular
4712036445,natural,peak,regular
4712036446,ele,2428,regular
4712036446,name,Cerro Rabo de Mico,regular
4712036446,natural,peak,regular
4712036447,ele,2353,regular
4712036447,name,Cerro Pico Alto,regular
4712036447,natural,peak,regular
4712036448,ele,2271,regular
4712036448,name,Cerro Pico Blanco,regular
4712036448,natural,peak,regular
4712036449,name,Cerro Bandera,regular
4712036449,natural,peak,regular
4712436089,amenity,cafe,regular
4712436089,cuisine,fish o coffee_shop,regular
4712436089,name,Kafe Haus,regular
4712436089,es,Kafe Haus,name
4712496197,name,Cruz de Alajuelita,regular
4712496197,tourism,attraction,regular
4714989993,name,Edificio 6 Montesol,regular
4714989993,es,Edificio 6 Montesol,name
4714989993,tourism,guest_house,regular
4715888890,historic,monument,regular
4715888890,name,Puente Alfredo González Flores,regular
4715888890,es,Puente Alfredo González Flores,name
4715941191,name,Agroresidencial La Quintana,regular
4715941191,es,Agroresidencial La Quintana,name
4715941191,tourism,guest_house,regular
4719497795,name,casa mía,regular
4719497795,tourism,alpine_hut,regular
4719497796,historic,castle,regular
4719497796,en,casa de los suegros,name
4719516289,highway,bus_stop,regular
4719516289,name,parqueo de ofis,regular
4719516289,es,parqueo de ofis,name
4721265577,city,San Jose,addr
4721265577,country,CR,addr
4721265577,housenumber,171,addr
4721265577,postcode,40104,addr
4721265577,street,Diagonal 54,addr
4723488490,name,Heladeria Pops,regular
4723488490,es,Heladeria Pops,name
4723488490,shop,beverages,regular
4723491590,amenity,atm,regular
4723491590,operator,Banco Popular,regular
4723493489,name,Supermercado corona,regular
4723493489,es,Supermercado corona,name
4723493489,shop,supermarket,regular
4723493490,leisure,fitness_centre,regular
4723493490,name,Gimnasio Piedra Grande,regular
4723493490,es,Gimnasio Piedra Grande,name
4723493491,amenity,restaurant,regular
4723493491,name,Katuay Restaurante,regular
4723493491,es,Katuay Restaurante,name
4723493889,amenity,bank,regular
4723493889,name,Grupo Mutual de Alajuela,regular
4723493889,es,Grupo Mutual de Alajuela,name
4723494889,name,Licorera La Central,regular
4723494889,es,Licorera La Central,name
4723494889,shop,alcohol,regular
4723494890,name,Tips tienda utensilios cocina,regular
4723494890,es,Tips tienda utensilios cocina,name
4723494890,shop,gift,regular
4723495289,amenity,school,regular
4723495289,name,Instituto Jimenez de Alajuela,regular
4723495289,es,Instituto Jimenez de Alajuela,name
4725023292,amenity,school,regular
4725023292,name,UNIBE Edificio de Facultades,regular
4725023292,es,UNIBE Edificio de Facultades,name
4725023292,operator,UNIBE,regular
4725306944,city,Pavas,addr
4725306944,street,Vía 104,addr
4725306944,name,Licorera de Lomas,regular
4725306944,shop,alcohol,regular
4725319503,street,Calle 138,addr
4725319503,name,INA Pavas,regular
4725319503,office,educational_institution,regular
4725319503,wheelchair,limited,regular
4725320408,street,Calle 118,addr
4725320408,amenity,place_of_worship,regular
4725320408,denomination,catholic,regular
4725320408,name,Iglesia Catolica,regular
4725320408,religion,christian,regular
4725833993,highway,bus_stop,regular
4725833993,name,la guacima,regular
4725894293,highway,bus_stop,regular
4725894293,name,Sabana Cementerio,regular
4727203189,street,Calle Mango,addr
4727203189,amenity,fast_food,regular
4727203189,name,QSR Oficinas Centrales,regular
4727203189,en,Central Office QSR,name
4728550389,amenity,school,regular
4728550389,name,Cedés Don Bosco Edificio B académico,regular
4728550389,es,Cedés Don Bosco Edificio B académico,name
4728589690,name,Súper Salon,regular
4728589690,es,Súper Salon,name
4728589690,shop,cosmetics,regular
4728650396,highway,bus_stop,regular
4728650396,name,Terminal buses a Peñas Blancas,regular
4728650396,en,Peñas Blancas terminal bus station,name
4728650396,es,Terminal buses a Peñas Blancas,name
4729535263,amenity,bank,regular
4729535263,atm,yes,regular
4729535263,name,Banco de Costa Rica,regular
4729539949,name,Panadería Mil Sabores,regular
4729539949,shop,bakery,regular
4729542032,shop,convenience,regular
4729542285,bench,no,regular
4729542285,highway,bus_stop,regular
4729542285,shelter,no,regular
4729542286,bench,yes,regular
4729542286,highway,bus_stop,regular
4729542286,shelter,yes,regular
4730500222,name,Chino,regular
4730500222,es,Chino,name
4730500222,shop,supermarket,regular
4730500223,name,Peluquería canina,regular
4730500223,es,Peluquería canina,name
4730500223,shop,pet,regular
4730504121,name,Pulpería,regular
4730504121,es,Pulpería,name
4730504121,shop,supermarket,regular
4730504122,name,Ciclo Sabanilla,regular
